timestamp,t_bmp,presion_hpa,altitud,t_dht,humedad
841523668,20.9,1008.36,40.54,21.6,67.9
841523669,20.9,1008.43,39.96,21.5,67.9
841523670,20.9,1008.37,40.54,21.5,67.9
841523671,20.9,1008.31,41.3,21.5,68.0
841523672,20.9,1008.38,40.63,21.5,68.0
841523673,20.9,1008.37,40.13,21.5,68.0
841523674,20.9,1008.29,41.05,21.5,68.0
841523675,20.9,1008.33,41.55,21.5,68.0
841523676,20.9,1008.38,40.79,21.5,68.0
841523677,20.9,1008.43,40.63,21.5,68.0
841523678,20.9,1008.31,40.79,21.5,68.0
841523679,20.9,1008.39,40.79,21.5,68.0
841523680,20.9,1008.36,40.21,21.5,68.0
841523681,20.9,1008.37,40.63,21.5,68.0
841523682,20.9,1008.36,41.3,21.5,68.1
841523683,20.9,1008.33,40.71,21.5,68.1
841523684,20.9,1008.35,41.13,21.5,68.1
841523685,20.9,1008.34,40.54,21.5,68.1
841523686,20.9,1008.25,41.63,21.5,68.1
841523687,20.9,1008.39,41.3,21.5,68.1
841523688,20.9,1008.35,40.21,21.5,68.1
841523689,20.9,1008.34,40.79,21.5,68.1
841523690,20.9,1008.44,39.87,21.5,68.1
841523691,20.9,1008.34,41.21,21.5,68.2
841523692,20.9,1008.34,40.71,21.5,68.2
841523693,20.9,1008.28,40.96,21.5,68.2
841523694,20.9,1008.32,40.96,21.5,68.2
841523695,20.9,1008.28,41.38,21.5,68.2
841523696,20.9,1008.32,40.71,21.5,68.1
841523697,20.9,1008.29,40.54,21.5,68.1
841523698,20.9,1008.34,40.13,21.5,68.2
841523699,20.9,1008.33,41.55,21.5,68.2
841523700,20.9,1008.34,41.21,21.5,68.2
841523701,20.9,1008.34,42.22,21.5,68.2
841523702,20.9,1008.3,41.05,21.5,68.2
841523703,20.9,1008.29,40.88,21.5,68.1
841523704,20.9,1008.44,40.54,21.5,68.1
841523705,20.9,1008.35,40.63,21.5,68.1
841523706,20.9,1008.38,40.04,21.5,68.1
841523707,20.9,1008.36,41.55,21.5,68.1
841523708,20.9,1008.34,40.54,21.5,68.1
841523709,20.9,1008.35,40.79,21.5,68.1
841523710,20.9,1008.29,40.54,21.5,68.1
841523711,20.9,1008.29,41.46,21.5,68.1
841523712,20.9,1008.31,40.88,21.5,68.1
841523713,20.9,1008.33,41.46,21.5,68.1
841523714,20.9,1008.33,40.13,21.5,68.1
841523715,20.9,1008.39,40.21,21.5,68.1
841523716,20.9,1008.44,39.62,21.5,68.1
841523717,20.9,1008.31,40.21,21.5,68.1
841523718,20.9,1008.28,41.46,21.5,68.1
841523719,20.9,1008.32,41.96,21.5,68.1
841523720,20.9,1008.36,40.54,21.5,68.1
841523721,20.9,1008.36,41.05,21.5,68.1
841523722,20.9,1008.36,40.54,21.5,68.1
841523723,20.9,1008.35,40.13,21.5,68.1
841523724,20.9,1008.35,40.79,21.5,68.1
841523725,20.9,1008.39,40.13,21.5,68.1
841523726,20.9,1008.36,40.21,21.5,68.1
841523727,20.9,1008.31,40.79,21.5,68.1
841523728,20.9,1008.39,40.04,21.5,68.1
841523729,20.9,1008.44,40.71,21.5,68.1
841523730,20.9,1008.35,41.13,21.5,68.1
841523731,20.9,1008.34,40.13,21.5,68.1
841523732,20.9,1008.37,40.63,21.5,68.1
841523733,20.9,1008.44,40.13,21.4,68.1
841523734,20.9,1008.36,41.05,21.4,68.1
841523735,20.9,1008.34,40.71,21.4,68.2
841523736,20.9,1008.38,40.13,21.4,68.2
841523737,20.9,1008.36,41.05,21.4,68.2
841523738,20.9,1008.47,39.29,21.4,68.2
841523739,20.9,1008.38,40.79,21.4,68.2
841523740,20.9,1008.39,40.71,21.4,68.2
841523741,20.9,1008.28,41.05,21.4,68.2
841523742,20.9,1008.37,40.13,21.4,68.2
841523743,20.9,1008.34,40.71,21.4,68.2
841523744,20.9,1008.32,40.79,21.4,68.2
841523745,20.9,1008.39,40.21,21.4,68.2
841523746,20.9,1008.43,40.63,21.4,68.3
841523747,20.9,1008.36,41.13,21.4,68.3
841523748,20.9,1008.32,40.96,21.4,68.3
841523749,20.9,1008.44,40.71,21.4,68.3
841523750,20.9,1008.34,41.13,21.4,68.3
841523751,20.9,1008.38,40.63,21.4,68.3
841523752,20.9,1008.39,40.13,21.4,68.3
841523753,20.9,1008.43,40.04,21.4,68.3
841523754,20.9,1008.31,39.87,21.4,68.3
841523755,20.9,1008.32,40.63,21.4,68.4
841523756,20.9,1008.44,40.13,21.4,68.4
841523757,20.9,1008.34,41.13,21.4,68.4
841523758,20.9,1008.43,40.21,21.4,68.4
841523759,20.9,1008.36,40.63,21.4,68.4
841523760,20.9,1008.39,40.04,21.4,68.3
841523761,20.9,1008.38,40.21,21.4,68.3
841523762,20.9,1008.27,41.55,21.4,68.5
841523763,20.9,1008.39,40.63,21.4,68.5
841523764,20.9,1008.31,41.46,21.4,68.5
841523765,20.9,1008.36,39.96,21.4,68.5
841523766,20.9,1008.38,39.96,21.4,68.5
841523767,21.0,1008.34,40.21,21.4,68.5
841523768,21.0,1008.35,39.87,21.4,68.5
841523769,20.9,1008.3,40.79,21.4,68.5
841523770,20.9,1008.51,40.13,21.4,68.5
841523771,20.9,1008.32,40.13,21.4,68.5
841523772,20.9,1008.44,40.63,21.4,68.5
841523773,20.9,1008.46,41.13,21.4,68.5
841523774,21.0,1008.47,40.13,21.4,68.6
841523775,21.0,1008.46,40.04,21.4,68.6
841523776,20.9,1008.38,40.04,21.4,68.6
841523777,20.9,1008.44,40.79,21.4,68.6
841523778,21.0,1008.39,40.71,21.4,68.6
841523779,21.0,1008.37,40.04,21.4,68.6
841523780,20.9,1008.35,41.13,21.4,68.6
841523781,20.9,1008.32,40.96,21.4,68.6
841523782,20.9,1008.44,39.87,21.4,68.6
841523783,20.9,1008.44,41.55,21.4,68.6
841523784,21.0,1008.33,40.88,21.4,68.6
841523785,20.9,1008.44,41.05,21.4,68.5
841523786,21.0,1008.38,41.05,21.4,68.5
841523787,20.9,1008.33,40.54,21.4,68.6
841523788,21.0,1008.38,40.88,21.4,68.6
841523789,21.0,1008.36,41.05,21.4,68.6
841523790,21.0,1008.38,40.54,21.4,68.6
841523791,21.0,1008.39,39.96,21.4,68.6
841523792,21.0,1008.47,39.71,21.4,68.6
841523793,21.0,1008.44,40.88,21.4,68.6
841523794,21.0,1008.5,39.87,21.4,68.6
841523795,21.0,1008.44,40.88,21.4,68.6
841523796,21.0,1008.39,39.54,21.4,68.6
841523797,21.0,1008.44,39.87,21.4,68.6
841523798,21.0,1008.28,40.13,21.4,68.6
841523799,21.0,1008.46,40.04,21.4,68.7
841523800,21.0,1008.44,39.71,21.4,68.7
841523801,21.0,1008.3,40.88,21.4,68.7
841523802,21.0,1008.32,40.21,21.4,68.7
841523803,21.0,1008.47,40.13,21.4,68.7
841523804,21.0,1008.44,40.04,21.4,68.7
841523805,21.0,1008.51,39.71,21.4,68.7
841523806,21.0,1008.38,41.46,21.4,68.8
841523807,21.0,1008.37,39.87,21.4,68.8
841523808,21.0,1008.35,40.71,21.4,68.8
841523809,21.0,1008.35,40.63,21.4,68.8
841523810,21.0,1008.38,39.54,21.4,68.6
841523811,21.0,1008.45,39.71,21.4,68.6
841523812,21.0,1008.34,41.55,21.4,68.6
841523813,21.0,1008.46,40.13,21.4,68.7
841523814,21.0,1008.32,41.21,21.4,68.7
841523815,21.0,1008.43,40.13,21.4,68.7
841523816,21.0,1008.35,40.13,21.4,68.7
841523817,21.0,1008.35,40.79,21.4,68.7
841523818,21.0,1008.46,40.04,21.4,68.7
841523819,21.0,1008.44,40.96,21.4,68.7
841523820,21.0,1008.44,39.87,21.4,68.7
841523821,21.0,1008.35,39.79,21.4,68.7
841523822,21.0,1008.38,40.04,21.4,68.7
841523823,21.0,1008.45,40.21,21.4,68.7
841523824,21.0,1008.36,40.13,21.4,68.7
841523825,21.0,1008.46,41.3,21.4,68.7
841523826,21.0,1008.36,41.38,21.4,68.7
841523827,21.0,1008.47,39.87,21.4,68.7
841523828,21.0,1008.37,40.54,21.4,68.7
841523829,21.0,1008.37,39.37,21.4,68.7
841523830,21.0,1008.43,40.21,21.4,68.7
841523831,21.0,1008.47,39.54,21.4,68.7
841523832,21.0,1008.39,40.54,21.4,68.7
841523833,21.0,1008.44,40.13,21.4,68.7
841523834,21.0,1008.44,40.13,21.4,68.7
841523835,21.0,1008.36,40.63,21.4,68.7
841523836,21.0,1008.39,40.21,21.4,68.7
841523837,21.0,1008.34,40.21,21.4,68.7
841523838,21.0,1008.39,39.54,21.4,68.8
841523839,21.0,1008.43,39.79,21.4,68.8
841523840,21.0,1008.44,40.21,21.4,68.8
841523841,21.0,1008.31,40.54,21.4,68.8
841523842,21.0,1008.44,41.05,21.4,68.8
841523843,21.0,1008.35,40.96,21.4,68.8
841523844,21.0,1008.38,40.13,21.4,68.8
841523845,21.0,1008.44,40.88,21.4,68.9
841523846,21.0,1008.38,40.04,21.4,68.9
841523847,21.0,1008.43,40.79,21.4,68.8
841523848,21.0,1008.49,39.79,21.4,68.8
841523849,21.0,1008.45,39.79,21.4,68.8
841523850,21.0,1008.34,40.63,21.4,68.8
841523851,21.0,1008.47,40.71,21.4,68.8
841523852,21.0,1008.44,39.87,21.4,68.8
841523853,21.0,1008.44,39.37,21.4,68.8
841523854,21.0,1008.38,39.29,21.4,68.8
841523855,21.0,1008.38,40.13,21.4,68.8
841523856,21.0,1008.38,40.13,21.4,68.8
841523857,21.0,1008.38,39.87,21.4,68.8
841523858,21.0,1008.43,40.96,21.4,68.7
841523859,21.0,1008.44,39.96,21.4,68.7
841523860,21.0,1008.49,39.37,21.4,68.7
841523861,21.0,1008.44,39.79,21.4,68.8
841523862,21.0,1008.36,40.71,21.4,68.8
841523863,21.0,1008.47,39.87,21.4,68.7
841523864,21.0,1008.44,40.88,21.4,68.7
841523865,21.0,1008.47,39.62,21.4,68.8
841523866,21.0,1008.48,39.71,21.4,68.8
841523867,21.0,1008.44,40.21,21.4,68.7
841523868,21.0,1008.35,40.88,21.4,68.7
841523869,21.1,1008.33,40.71,21.4,68.7
841523870,21.1,1008.29,39.71,21.4,68.7
841523871,21.1,1008.37,40.63,21.4,68.7
841523872,21.1,1008.5,39.87,21.4,68.8
841523873,21.1,1008.39,40.54,21.4,68.8
841523874,21.1,1008.45,40.21,21.4,68.8
841523875,21.1,1008.36,41.21,21.4,68.8
841523876,21.1,1008.45,40.13,21.4,68.8
841523877,21.1,1008.45,40.04,21.4,68.9
841523878,21.1,1008.44,41.46,21.4,68.9
841523879,21.1,1008.28,40.96,21.4,68.9
841523880,21.1,1008.46,40.54,21.4,68.9
841523881,21.1,1008.44,40.63,21.5,68.8
841523882,21.1,1008.36,40.13,21.5,68.8
841523883,21.1,1008.35,40.13,21.4,68.8
841523884,21.1,1008.38,41.21,21.4,68.8
841523885,21.1,1008.39,40.79,21.4,68.8
841523886,21.1,1008.3,41.21,21.4,68.7
841523887,21.1,1008.44,40.04,21.4,68.7
841523888,21.1,1008.47,40.21,21.4,68.9
841523889,21.1,1008.37,40.04,21.4,68.9
841523890,21.1,1008.44,39.71,21.5,69.1
841523891,21.1,1008.44,40.71,21.5,69.1
841523892,21.1,1008.39,39.62,21.5,69.1
841523893,21.1,1008.43,40.13,21.5,69.1
841523894,21.1,1008.37,40.13,21.5,69.1
841523895,21.1,1008.44,41.05,21.5,69.1
841523896,21.1,1008.36,40.21,21.5,69.1
841523897,21.1,1008.32,40.96,21.5,69.1
841523898,21.1,1008.33,40.13,21.5,69.1
841523899,21.1,1008.39,40.13,21.5,69.1
841523900,21.1,1008.45,39.96,21.5,69.1
841523901,21.1,1008.34,41.46,21.5,69.1
841523902,21.1,1008.32,41.38,21.5,69.0
841523903,21.1,1008.39,40.54,21.5,69.0
841523904,21.1,1008.37,40.88,21.5,68.9
841523905,21.1,1008.34,40.71,21.5,68.9
841523906,21.1,1008.38,40.88,21.5,68.9
841523907,21.1,1008.39,39.54,21.5,68.9
841523908,21.1,1008.37,41.71,21.5,68.9
841523909,21.1,1008.36,39.79,21.5,68.9
841523910,21.1,1008.34,41.05,21.5,68.9
841523911,21.1,1008.22,41.71,21.5,68.8
841523912,21.1,1008.33,40.54,21.5,68.8
841523913,21.1,1008.24,41.21,21.5,68.8
841523914,21.1,1008.34,40.13,21.5,68.8
841523915,21.1,1008.34,40.96,21.5,68.7
841523916,21.1,1008.44,41.46,21.5,68.7
841523917,21.1,1008.34,40.21,21.5,68.7
841523918,21.1,1008.35,41.05,21.5,68.7
841523919,21.1,1008.36,40.04,21.5,68.7
841523920,21.1,1008.32,40.88,21.5,68.6
841523921,21.1,1008.37,40.04,21.5,68.6
841523922,21.1,1008.26,41.05,21.5,68.6
841523923,21.1,1008.33,41.21,21.5,68.6
841523924,21.1,1008.31,40.88,21.5,68.6
841523925,21.1,1008.39,39.29,21.5,68.6
841523926,21.1,1008.46,39.62,21.5,68.6
841523927,21.1,1008.45,40.13,21.5,68.5
841523928,21.1,1008.39,39.79,21.5,68.5
841523929,21.1,1008.34,40.54,21.5,68.4
841523930,21.1,1008.39,40.21,21.5,68.4
841523931,21.1,1008.32,39.62,21.5,68.4
841523932,21.1,1008.39,40.13,21.5,68.4
841523933,21.1,1008.44,40.21,21.5,68.4
841523934,21.1,1008.3,40.63,21.5,68.4
841523935,21.1,1008.45,40.04,21.5,68.4
841523936,21.1,1008.47,40.63,21.5,68.3
841523937,21.1,1008.35,40.21,21.5,68.3
841523938,21.1,1008.36,40.79,21.5,68.4
841523939,21.1,1008.35,41.13,21.5,68.4
841523940,21.2,1008.44,40.54,21.5,68.4
841523941,21.1,1008.44,39.87,21.5,68.3
841523942,21.1,1008.26,41.05,21.5,68.3
841523943,21.1,1008.38,41.3,21.6,68.3
841523944,21.1,1008.44,39.96,21.6,68.3
841523945,21.1,1008.25,40.04,21.5,68.3
841523946,21.1,1008.33,40.21,21.5,68.3
841523947,21.1,1008.5,40.13,21.5,68.3
841523948,21.1,1008.48,39.87,21.5,68.3
841523949,21.1,1008.39,40.13,21.5,68.3
841523950,21.1,1008.38,39.62,21.6,68.2
841523951,21.1,1008.34,40.88,21.6,68.2
841523952,21.1,1008.34,40.63,21.5,68.2
841523953,21.1,1008.37,40.79,21.5,68.2
841523954,21.1,1008.31,40.63,21.5,68.2
841523955,21.1,1008.45,40.63,21.5,68.2
841523956,21.1,1008.44,39.87,21.5,68.2
841523957,21.1,1008.43,40.71,21.5,68.2
841523958,21.1,1008.47,40.13,21.5,68.2
841523959,21.1,1008.51,39.46,21.5,68.2
841523960,21.1,1008.35,41.21,21.5,68.2
841523961,21.1,1008.45,40.63,21.5,68.1
841523962,21.1,1008.44,40.79,21.5,68.1
841523963,21.1,1008.37,40.21,21.5,68.1
841523964,21.1,1008.46,39.87,21.5,68.1
841523965,21.1,1008.35,39.79,21.5,68.1
841523966,21.1,1008.43,39.79,21.6,68.1
841523967,21.1,1008.45,40.63,21.6,68.1
841523968,21.1,1008.47,39.79,21.5,68.1
841523969,21.1,1008.47,40.79,21.5,68.1
841523970,21.1,1008.32,40.79,21.5,68.1
841523971,21.1,1008.3,40.13,21.5,68.1
841523972,21.2,1008.43,40.04,21.5,68.1
841523973,21.1,1008.37,40.21,21.5,68.1
841523974,21.2,1008.38,40.13,21.5,68.1
841523975,21.1,1008.43,39.87,21.5,68.1
841523976,21.1,1008.39,40.21,21.5,68.1
841523977,21.2,1008.43,40.63,21.6,68.1
841523978,21.2,1008.37,40.04,21.6,68.1
841523979,21.2,1008.39,40.21,21.6,68.1
841523980,21.1,1008.45,40.04,21.6,68.1
841523981,21.1,1008.46,40.21,21.6,68.1
841523982,21.1,1008.48,39.79,21.6,68.1
841523983,21.2,1008.39,40.63,21.6,68.1
841523984,21.1,1008.43,40.13,21.6,68.1
841523985,21.1,1008.43,40.54,21.6,68.1
841523986,21.1,1008.44,40.21,21.6,68.1
841523987,21.1,1008.54,40.04,21.6,68.1
841523988,21.2,1008.45,39.96,21.6,68.1
841523989,21.1,1008.36,40.13,21.6,68.0
841523990,21.1,1008.45,41.13,21.6,68.0
841523991,21.1,1008.43,40.88,21.6,68.0
841523992,21.1,1008.44,40.79,21.6,68.0
841523993,21.1,1008.53,39.46,21.6,68.0
841523994,21.1,1008.48,39.79,21.6,68.0
841523995,21.1,1008.46,40.21,21.6,67.9
841523996,21.1,1008.37,40.13,21.6,67.9
841523997,21.1,1008.44,40.88,21.6,67.9
841523998,21.1,1008.39,40.13,21.6,67.9
841523999,21.2,1008.44,39.87,21.6,67.9
841524000,21.1,1008.52,39.54,21.7,67.9
841524001,21.1,1008.47,39.54,21.7,67.9
841524002,21.2,1008.39,39.96,21.7,67.9
841524003,21.1,1008.51,39.87,21.7,67.9
841524004,21.2,1008.47,39.79,21.7,67.9
841524005,21.1,1008.5,40.04,21.7,67.8
841524006,21.1,1008.48,39.46,21.7,67.8
841524007,21.1,1008.47,39.62,21.7,67.8
841524008,21.1,1008.36,40.79,21.7,67.8
841524009,21.1,1008.43,40.79,21.7,67.8
841524010,21.1,1008.44,39.79,21.7,67.8
841524011,21.1,1008.38,39.79,21.7,67.7
841524012,21.1,1008.32,40.71,21.7,67.7
841524013,21.1,1008.39,40.04,21.7,67.7
841524014,21.2,1008.39,40.13,21.7,67.7
841524015,21.1,1008.44,40.63,21.7,67.7
841524016,21.1,1008.51,40.13,21.7,67.7
841524017,21.1,1008.39,40.63,21.7,67.7
841524018,21.1,1008.48,39.54,21.7,67.7
841524019,21.1,1008.48,39.62,21.7,67.7
841524020,21.1,1008.44,40.71,21.7,67.7
841524021,21.1,1008.33,40.13,21.7,67.7
841524022,21.2,1008.34,40.04,21.7,67.7
841524023,21.2,1008.37,41.38,21.7,67.9
841524024,21.2,1008.43,40.13,21.7,67.9
841524025,21.1,1008.48,39.54,21.7,68.0
841524026,21.1,1008.48,39.96,21.7,68.0
841524027,21.2,1008.45,40.21,21.8,68.0
841524028,21.1,1008.43,41.13,21.8,68.0
841524029,21.1,1008.49,40.21,21.8,68.0
841524030,21.1,1008.45,40.13,21.8,68.0
841524031,21.2,1008.25,41.46,21.8,68.0
841524032,21.1,1008.37,40.21,21.8,67.9
841524033,21.1,1008.49,40.13,21.8,67.9
841524034,21.2,1008.47,39.79,21.8,67.9
841524035,21.1,1008.35,40.96,21.8,67.9
841524036,21.1,1008.5,39.21,21.8,67.9
841524037,21.1,1008.45,39.62,21.8,67.7
841524038,21.1,1008.53,39.79,21.8,67.7
841524039,21.1,1008.44,40.54,21.8,67.6
841524040,21.1,1008.45,40.54,21.8,67.6
841524041,21.1,1008.29,40.63,21.8,67.6
841524042,21.1,1008.46,39.79,21.8,67.6
841524043,21.1,1008.48,40.54,21.9,67.6
841524044,21.1,1008.38,40.04,21.9,67.6
841524045,21.1,1008.53,39.87,21.9,67.6
841524046,21.1,1008.48,40.21,21.9,67.6
841524047,21.1,1008.5,39.71,21.9,67.6
841524048,21.1,1008.43,39.96,21.9,67.5
841524049,21.1,1008.43,39.96,21.9,67.5
841524050,21.1,1008.54,39.87,21.9,67.4
841524051,21.1,1008.44,40.63,21.9,67.4
841524052,21.1,1008.45,40.13,21.9,67.4
841524053,21.1,1008.47,40.79,21.9,67.4
841524054,21.2,1008.44,39.79,21.9,67.4
841524055,21.2,1008.47,39.62,21.9,67.4
841524056,21.2,1008.46,40.04,21.9,67.4
841524057,21.2,1008.44,39.87,21.9,67.4
841524058,21.2,1008.49,39.79,21.9,67.4
841524059,21.2,1008.39,39.96,21.9,67.3
841524060,21.2,1008.44,40.21,21.9,67.3
841524061,21.2,1008.46,39.87,21.9,67.3
841524062,21.2,1008.43,40.21,21.9,67.2
841524063,21.1,1008.44,39.54,21.9,67.2
841524064,21.1,1008.48,40.13,21.9,67.3
841524065,21.1,1008.43,40.13,21.9,67.3
841524066,21.1,1008.33,41.13,21.9,67.2
841524067,21.1,1008.35,41.05,21.9,67.2
841524068,21.2,1008.49,39.79,21.9,67.2
841524069,21.2,1008.48,39.79,21.9,67.2
841524070,21.1,1008.51,39.79,21.9,67.2
841524071,21.1,1008.53,39.87,21.9,67.2
841524072,21.2,1008.5,40.21,21.9,67.2
841524073,21.1,1008.5,40.21,21.9,67.1
841524074,21.1,1008.5,39.37,21.9,67.1
841524077,21.1,1008.5,39.87,21.9,67.1
841524077,21.1,1008.47,39.37,21.9,67.1
841524077,21.2,1008.46,39.87,21.9,67.1
841524078,21.1,1008.44,39.87,21.9,67.1
841524079,21.1,1008.35,41.13,21.9,67.1
841524080,21.1,1008.52,39.71,21.9,67.1
841524081,21.2,1008.5,39.46,21.9,67.1
841524082,21.1,1008.48,39.79,21.9,67.0
841524083,21.1,1008.47,39.62,21.9,67.0
841524084,21.2,1008.43,40.04,21.9,67.0
841524085,21.2,1008.38,41.05,21.9,67.0
841524086,21.2,1008.38,40.13,21.9,67.0
841524087,21.1,1008.34,40.21,21.9,67.0
841524088,21.2,1008.46,39.54,21.9,67.0
841524089,21.2,1008.43,41.05,21.9,67.0
841524090,21.2,1008.43,40.04,21.9,67.0
841524091,21.2,1008.5,39.79,21.9,67.0
841524092,21.2,1008.46,39.62,21.9,67.0
841524093,21.2,1008.43,40.04,21.9,67.0
841524094,21.2,1008.38,39.21,21.9,66.9
841524095,21.2,1008.43,39.79,21.9,66.9
841524096,21.2,1008.39,39.87,21.9,66.9
841524097,21.2,1008.47,41.21,21.9,66.9
841524098,21.2,1008.39,40.88,21.9,66.9
841524099,21.2,1008.45,39.46,21.9,66.9
841524100,21.2,1008.43,40.13,21.9,66.9
841524101,21.2,1008.36,40.88,21.9,66.9
841524103,21.2,1008.44,39.79,21.9,66.9
841524103,21.2,1008.33,40.21,21.9,66.9
841524104,21.2,1008.44,40.04,21.9,66.9
841524105,21.2,1008.38,40.88,22.0,66.9
841524106,21.2,1008.44,40.21,22.0,66.9
841524107,21.2,1008.36,40.71,22.0,66.8
841524108,21.2,1008.5,40.13,22.0,66.8
841524109,21.2,1008.45,39.87,22.0,66.8
841524110,21.2,1008.35,40.88,22.0,66.8
841524111,21.2,1008.3,41.3,22.0,66.8
841524112,21.2,1008.44,40.21,22.0,66.8
841524113,21.2,1008.44,39.71,22.0,66.8
841524114,21.2,1008.37,40.21,22.0,66.8
841524115,21.2,1008.32,40.21,22.0,66.8
841524116,21.2,1008.36,40.54,22.0,66.8
841524117,21.2,1008.44,39.79,22.0,66.8
841524118,21.2,1008.43,39.71,22.0,66.8
841524119,21.2,1008.47,40.13,22.0,66.7
841524120,21.2,1008.44,39.46,22.0,66.7
841524121,21.2,1008.45,39.87,22.0,66.7
841524122,21.2,1008.44,39.54,22.0,66.7
841524124,21.2,1008.33,40.04,22.0,66.7
841524124,21.2,1008.45,39.96,22.0,66.7
841524125,21.2,1008.44,39.96,22.0,66.7
841524126,21.2,1008.48,39.96,22.0,66.6
841524127,21.2,1008.51,39.79,22.0,66.6
841524128,21.2,1008.47,39.96,22.0,66.7
841524129,21.2,1008.53,39.37,22.0,66.7
841524130,21.2,1008.54,40.13,22.0,66.6
841524131,21.2,1008.5,39.62,22.0,66.6
841524132,21.2,1008.38,39.96,22.0,66.6
841524133,21.2,1008.45,40.21,22.0,66.6
841524134,21.2,1008.5,40.04,22.0,66.6
841524135,21.2,1008.38,40.54,22.0,66.5
841524136,21.2,1008.5,40.88,22.0,66.5
841524137,21.2,1008.39,40.13,22.0,66.6
841524138,21.2,1008.43,40.04,22.0,66.6
841524139,21.2,1008.35,40.54,22.0,66.6
841524140,21.2,1008.34,40.04,22.0,66.6
841524141,21.2,1008.43,39.79,22.0,66.6
841524142,21.2,1008.43,40.71,22.0,66.5
841524143,21.2,1008.38,40.13,22.0,66.5
841524144,21.2,1008.44,39.87,22.0,66.5
841524145,21.2,1008.43,40.13,22.0,66.5
841524146,21.2,1008.5,40.13,22.0,66.5
841524147,21.2,1008.49,38.87,22.0,66.5
841524148,21.2,1008.48,39.71,22.0,66.5
841524149,21.2,1008.49,39.46,22.0,66.5
841524150,21.2,1008.53,39.71,22.0,66.5
841524151,21.2,1008.44,39.62,22.0,66.4
841524152,21.2,1008.33,39.87,22.0,66.4
841524153,21.2,1008.46,40.71,22.0,66.5
841524154,21.2,1008.54,40.04,22.0,66.5
841524155,21.2,1008.38,40.21,22.0,66.5
841524158,21.2,1008.49,40.13,22.0,66.5
841524158,21.2,1008.51,39.71,22.0,66.5
841524158,21.2,1008.5,40.21,22.0,66.5
841524159,21.2,1008.53,40.13,22.0,66.5
841524160,21.2,1008.38,40.21,22.0,66.5
841524161,21.2,1008.44,39.71,22.0,66.5
841524162,21.2,1008.38,39.46,22.0,66.5
841524163,21.2,1008.49,39.96,22.0,66.5
841524164,21.2,1008.44,39.87,22.0,66.5
841524165,21.2,1008.44,39.96,22.0,66.5
841524166,21.2,1008.39,39.62,22.0,66.5
841524167,21.2,1008.33,40.21,22.0,66.5
841524168,21.2,1008.44,39.71,22.0,66.5
841524169,21.2,1008.38,39.87,22.0,66.4
841524170,21.2,1008.48,39.54,22.0,66.4
841524171,21.2,1008.49,39.54,22.0,66.4
841524172,21.2,1008.43,40.88,22.0,66.4
841524173,21.2,1008.49,39.96,22.0,66.4
841524174,21.2,1008.39,40.63,22.0,66.5
841524175,21.2,1008.36,40.71,22.0,66.5
841524176,21.2,1008.44,39.87,22.0,66.6
841524177,21.2,1008.52,39.29,22.0,66.6
841524178,21.2,1008.36,39.46,22.0,66.5
841524179,21.2,1008.5,39.46,22.0,66.5
841524180,21.2,1008.49,39.04,22.0,66.5
841524181,21.2,1008.46,39.54,22.0,66.6
841524182,21.2,1008.53,39.79,22.0,66.6
841524183,21.2,1008.47,39.37,22.0,66.6
841524184,21.2,1008.38,39.37,22.0,66.6
841524185,21.2,1008.48,39.29,22.0,66.6
841524186,21.2,1008.49,39.29,22.0,66.6
841524187,21.2,1008.29,40.88,22.0,66.6
841524188,21.2,1008.51,39.79,22.0,66.6
841524189,21.2,1008.53,40.54,22.0,66.6
841524190,21.2,1008.39,39.62,22.0,66.6
841524191,21.2,1008.45,39.12,22.0,66.6
841524192,21.2,1008.47,39.87,22.0,66.5
841524193,21.2,1008.51,39.62,22.0,66.5
841524194,21.2,1008.44,40.13,22.0,66.6
841524195,21.2,1008.44,39.71,22.0,66.6
841524196,21.2,1008.32,39.71,22.0,66.6
841524197,21.2,1008.51,40.13,22.0,66.5
841524198,21.2,1008.49,39.87,22.0,66.5
841524199,21.2,1008.48,40.21,22.0,66.5
841524200,21.2,1008.51,39.71,22.0,66.5
841524201,21.2,1008.43,39.96,22.1,66.6
841524202,21.2,1008.51,40.13,22.1,66.6
841524203,21.2,1008.5,40.13,22.1,66.5
841524204,21.2,1008.44,40.04,22.1,66.5
841524205,21.2,1008.39,39.87,22.1,66.5
841524206,21.2,1008.5,39.46,22.1,66.5
841524207,21.2,1008.55,38.96,22.1,66.5
841524208,21.2,1008.52,39.54,22.1,66.5
841524209,21.2,1008.47,38.62,22.1,66.5
841524210,21.2,1008.54,38.96,22.1,66.5
841524211,21.2,1008.56,38.87,22.1,66.5
841524212,21.2,1008.54,39.12,22.1,66.5
841524213,21.2,1008.43,40.13,22.1,66.5
841524214,21.2,1008.56,39.29,22.1,66.5
841524215,21.2,1008.43,40.71,22.1,66.6
841524216,21.2,1008.54,39.46,22.1,66.6
841524217,21.2,1008.55,39.62,22.1,66.5
841524218,21.2,1008.56,38.7,22.1,66.5
841524219,21.2,1008.44,39.46,22.1,66.6
841524220,21.2,1008.55,39.21,22.1,66.6
841524221,21.2,1008.58,39.12,22.1,66.6
841524222,21.2,1008.53,39.62,22.1,66.6
841524223,21.2,1008.57,39.62,22.1,66.6
841524224,21.2,1008.57,39.71,22.2,66.5
841524225,21.2,1008.56,39.37,22.2,66.5
